groupe,k,noeud_max,nombre_noeud,edge_max,nombre_edge,groupe_max,nombre_groupe,indice_noeud,indice_lien,indice_groupe,indice_totale,indice_moyen
AGIR-E,0.05,22,22,231,225,11,1,1,0.974025974025974,1,0.974025974025974,0.991341991341991
AGIR-E,0.06,22,22,231,222,11,1,1,0.961038961038961,1,0.961038961038961,0.987012987012987
AGIR-E,0.07,22,22,231,216,11,1,1,0.935064935064935,1,0.935064935064935,0.978354978354978
AGIR-E,0.08,22,22,231,214,11,1,1,0.926406926406927,1,0.926406926406927,0.975468975468976
AGIR-E,0.09,22,22,231,212,11,1,1,0.917748917748918,1,0.917748917748918,0.972582972582973
AGIR-E,0.1,22,21,210,210,10,1,0.954545454545455,1,1,0.954545454545455,0.984848484848485
AGIR-E,0.11,22,21,210,210,10,1,0.954545454545455,1,1,0.954545454545455,0.984848484848485
AGIR-E,0.12,22,21,210,209,10,1,0.954545454545455,0.995238095238095,1,0.95,0.983261183261183
AGIR-E,0.13,22,21,210,208,10,1,0.954545454545455,0.990476190476191,1,0.945454545454546,0.981673881673882
AGIR-E,0.14,22,21,210,206,10,1,0.954545454545455,0.980952380952381,1,0.936363636363636,0.978499278499278
AGIR-E,0.15,22,21,210,205,10,1,0.954545454545455,0.976190476190476,1,0.931818181818182,0.976911976911977
AGIR-E,0.16,22,21,210,201,10,1,0.954545454545455,0.957142857142857,1,0.913636363636364,0.970562770562771
AGIR-E,0.17,22,21,210,196,10,1,0.954545454545455,0.933333333333333,1,0.890909090909091,0.962626262626263
AGIR-E,0.18,22,21,210,192,10,1,0.954545454545455,0.914285714285714,1,0.872727272727273,0.956277056277056
AGIR-E,0.19,22,21,210,183,10,1,0.954545454545455,0.871428571428572,1,0.831818181818182,0.941991341991342
AGIR-E,0.2,22,21,210,170,10,1,0.954545454545455,0.80952380952381,1,0.772727272727273,0.921356421356422
AGIR-E,0.21,22,21,210,158,10,1,0.954545454545455,0.752380952380952,1,0.718181818181818,0.902308802308802
AGIR-E,0.22,22,21,210,145,10,1,0.954545454545455,0.690476190476191,1,0.659090909090909,0.881673881673882
AGIR-E,0.23,22,21,210,138,10,1,0.954545454545455,0.657142857142857,1,0.627272727272727,0.870562770562771
AGIR-E,0.24,22,21,210,131,10,1,0.954545454545455,0.623809523809524,1,0.595454545454546,0.85945165945166
AGIR-E,0.25,22,21,210,122,10,1,0.954545454545455,0.580952380952381,1,0.554545454545455,0.845165945165945
AGIR-E,0.26,22,21,210,110,10,1,0.954545454545455,0.523809523809524,1,0.5,0.826118326118326
AGIR-E,0.27,22,21,210,100,10,1,0.954545454545455,0.476190476190476,1,0.454545454545455,0.81024531024531
AGIR-E,0.28,22,21,210,94,10,1,0.954545454545455,0.447619047619048,1,0.427272727272727,0.800721500721501
AGIR-E,0.29,22,21,210,86,10,1,0.954545454545455,0.40952380952381,1,0.390909090909091,0.788023088023088
AGIR-E,0.3,22,21,210,78,10,1,0.954545454545455,0.371428571428571,1,0.354545454545455,0.775324675324675
AGIR-E,0.31,22,21,210,68,10,2,0.954545454545455,0.323809523809524,0.8,0.247272727272727,0.692784992784993
AGIR-E,0.32,22,21,210,63,10,2,0.954545454545455,0.3,0.8,0.229090909090909,0.684848484848485
AGIR-E,0.33,22,20,190,56,10,2,0.909090909090909,0.294736842105263,0.8,0.214354066985646,0.667942583732057
AGIR-E,0.34,22,20,190,48,10,2,0.909090909090909,0.252631578947368,0.8,0.183732057416268,0.653907496012759
AGIR-E,0.35,22,18,153,39,9,2,0.818181818181818,0.254901960784314,0.777777777777778,0.162210338680927,0.61695385224797
AGIR-E,0.36,22,18,153,32,9,2,0.818181818181818,0.209150326797386,0.777777777777778,0.133095662507427,0.601703307585661
AGIR-E,0.37,22,16,120,28,8,3,0.727272727272727,0.233333333333333,0.625,0.106060606060606,0.528535353535354
AGIR-E,0.38,22,15,105,24,7,4,0.681818181818182,0.228571428571429,0.428571428571429,0.0667903525046382,0.446320346320346
AGIR-E,0.39,22,15,105,23,7,4,0.681818181818182,0.219047619047619,0.428571428571429,0.0640074211502783,0.443145743145743
AGIR-E,0.4,22,14,91,18,7,4,0.636363636363636,0.197802197802198,0.428571428571429,0.0539460539460539,0.420912420912421
AGIR-E,0.41,22,13,78,15,6,4,0.590909090909091,0.192307692307692,0.333333333333333,0.0378787878787879,0.372183372183372
AGIR-E,0.42,22,13,78,13,6,4,0.590909090909091,0.166666666666667,0.333333333333333,0.0328282828282828,0.363636363636364
AGIR-E,0.43,22,11,55,8,5,4,0.5,0.145454545454545,0.2,0.0145454545454545,0.281818181818182
AGIR-E,0.44,22,10,45,7,5,4,0.454545454545455,0.155555555555556,0.2,0.0141414141414141,0.27003367003367
AGIR-E,0.45,22,10,45,7,5,4,0.454545454545455,0.155555555555556,0.2,0.0141414141414141,0.27003367003367
AGIR-E,0.46,22,10,45,7,5,4,0.454545454545455,0.155555555555556,0.2,0.0141414141414141,0.27003367003367
AGIR-E,0.47,22,10,45,7,5,4,0.454545454545455,0.155555555555556,0.2,0.0141414141414141,0.27003367003367
AGIR-E,0.48,22,9,36,6,4,4,0.409090909090909,0.166666666666667,0,0,0.191919191919192
AGIR-E,0.49,22,7,21,4,3,3,0.318181818181818,0.19047619047619,0,0,0.16955266955267
AGIR-E,0.5,22,7,21,4,3,3,0.318181818181818,0.19047619047619,0,0,0.16955266955267
AGIR-E,0.51,22,6,15,3,3,3,0.272727272727273,0.2,0,0,0.157575757575758
AGIR-E,0.52,22,6,15,3,3,3,0.272727272727273,0.2,0,0,0.157575757575758
AGIR-E,0.53,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.54,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.55,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.56,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.57,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.58,22,4,6,2,2,2,0.181818181818182,0.333333333333333,0,0,0.171717171717172
AGIR-E,0.59,22,2,1,1,1,1,0.0909090909090909,1,0,0,0.363636363636364
AGIR-E,0.6,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.61,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.62,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.63,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.64,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.65,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.66,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.67,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.68,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.69,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.7,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.71,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.72,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.73,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.74,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.75,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.76,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.77,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.78,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.79,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.8,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.81,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.82,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.83,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.84,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.85,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.86,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.87,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.88,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.89,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.9,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.91,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.92,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.93,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.94,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.95,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.96,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.97,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.98,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,0.99,22,0,0,0,0,0,0,0,0,0,0
AGIR-E,1,22,0,0,0,0,0,0,0,0,0,0
NG,0,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.01,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.02,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.03,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.04,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.05,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.06,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.07,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.08,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.09,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.1,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.11,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.12,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.13,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.14,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.15,2,2,1,1,1,1,1,1,0,0,0.666666666666667
NG,0.16,2,0,0,0,0,0,0,0,0,0,0
NG,0.17,2,0,0,0,0,0,0,0,0,0,0
NG,0.18,2,0,0,0,0,0,0,0,0,0,0
NG,0.19,2,0,0,0,0,0,0,0,0,0,0
NG,0.2,2,0,0,0,0,0,0,0,0,0,0
NG,0.21,2,0,0,0,0,0,0,0,0,0,0
NG,0.22,2,0,0,0,0,0,0,0,0,0,0
NG,0.23,2,0,0,0,0,0,0,0,0,0,0
NG,0.24,2,0,0,0,0,0,0,0,0,0,0
NG,0.25,2,0,0,0,0,0,0,0,0,0,0
NG,0.26,2,0,0,0,0,0,0,0,0,0,0
NG,0.27,2,0,0,0,0,0,0,0,0,0,0
NG,0.28,2,0,0,0,0,0,0,0,0,0,0
NG,0.29,2,0,0,0,0,0,0,0,0,0,0
NG,0.3,2,0,0,0,0,0,0,0,0,0,0
NG,0.31,2,0,0,0,0,0,0,0,0,0,0
NG,0.32,2,0,0,0,0,0,0,0,0,0,0
NG,0.33,2,0,0,0,0,0,0,0,0,0,0
NG,0.34,2,0,0,0,0,0,0,0,0,0,0
NG,0.35,2,0,0,0,0,0,0,0,0,0,0
NG,0.36,2,0,0,0,0,0,0,0,0,0,0
NG,0.37,2,0,0,0,0,0,0,0,0,0,0
NG,0.38,2,0,0,0,0,0,0,0,0,0,0
NG,0.39,2,0,0,0,0,0,0,0,0,0,0
NG,0.4,2,0,0,0,0,0,0,0,0,0,0
NG,0.41,2,0,0,0,0,0,0,0,0,0,0
NG,0.42,2,0,0,0,0,0,0,0,0,0,0
NG,0.43,2,0,0,0,0,0,0,0,0,0,0
NG,0.44,2,0,0,0,0,0,0,0,0,0,0
NG,0.45,2,0,0,0,0,0,0,0,0,0,0
NG,0.46,2,0,0,0,0,0,0,0,0,0,0
NG,0.47,2,0,0,0,0,0,0,0,0,0,0
NG,0.48,2,0,0,0,0,0,0,0,0,0,0
NG,0.49,2,0,0,0,0,0,0,0,0,0,0
NG,0.5,2,0,0,0,0,0,0,0,0,0,0
NG,0.51,2,0,0,0,0,0,0,0,0,0,0
NG,0.52,2,0,0,0,0,0,0,0,0,0,0
NG,0.53,2,0,0,0,0,0,0,0,0,0,0
NG,0.54,2,0,0,0,0,0,0,0,0,0,0
NG,0.55,2,0,0,0,0,0,0,0,0,0,0
NG,0.56,2,0,0,0,0,0,0,0,0,0,0
NG,0.57,2,0,0,0,0,0,0,0,0,0,0
NG,0.58,2,0,0,0,0,0,0,0,0,0,0
NG,0.59,2,0,0,0,0,0,0,0,0,0,0
NG,0.6,2,0,0,0,0,0,0,0,0,0,0
NG,0.61,2,0,0,0,0,0,0,0,0,0,0
NG,0.62,2,0,0,0,0,0,0,0,0,0,0
NG,0.63,2,0,0,0,0,0,0,0,0,0,0
NG,0.64,2,0,0,0,0,0,0,0,0,0,0
NG,0.65,2,0,0,0,0,0,0,0,0,0,0
NG,0.66,2,0,0,0,0,0,0,0,0,0,0
NG,0.67,2,0,0,0,0,0,0,0,0,0,0
NG,0.68,2,0,0,0,0,0,0,0,0,0,0
NG,0.69,2,0,0,0,0,0,0,0,0,0,0
NG,0.7,2,0,0,0,0,0,0,0,0,0,0
NG,0.71,2,0,0,0,0,0,0,0,0,0,0
NG,0.72,2,0,0,0,0,0,0,0,0,0,0
NG,0.73,2,0,0,0,0,0,0,0,0,0,0
NG,0.74,2,0,0,0,0,0,0,0,0,0,0
NG,0.75,2,0,0,0,0,0,0,0,0,0,0
NG,0.76,2,0,0,0,0,0,0,0,0,0,0
NG,0.77,2,0,0,0,0,0,0,0,0,0,0
NG,0.78,2,0,0,0,0,0,0,0,0,0,0
NG,0.79,2,0,0,0,0,0,0,0,0,0,0
NG,0.8,2,0,0,0,0,0,0,0,0,0,0
NG,0.81,2,0,0,0,0,0,0,0,0,0,0
NG,0.82,2,0,0,0,0,0,0,0,0,0,0
NG,0.83,2,0,0,0,0,0,0,0,0,0,0
NG,0.84,2,0,0,0,0,0,0,0,0,0,0
NG,0.85,2,0,0,0,0,0,0,0,0,0,0
NG,0.86,2,0,0,0,0,0,0,0,0,0,0
NG,0.87,2,0,0,0,0,0,0,0,0,0,0
NG,0.88,2,0,0,0,0,0,0,0,0,0,0
NG,0.89,2,0,0,0,0,0,0,0,0,0,0
NG,0.9,2,0,0,0,0,0,0,0,0,0,0
NG,0.91,2,0,0,0,0,0,0,0,0,0,0
NG,0.92,2,0,0,0,0,0,0,0,0,0,0
NG,0.93,2,0,0,0,0,0,0,0,0,0,0
NG,0.94,2,0,0,0,0,0,0,0,0,0,0
NG,0.95,2,0,0,0,0,0,0,0,0,0,0
NG,0.96,2,0,0,0,0,0,0,0,0,0,0
NG,0.97,2,0,0,0,0,0,0,0,0,0,0
NG,0.98,2,0,0,0,0,0,0,0,0,0,0
NG,0.99,2,0,0,0,0,0,0,0,0,0,0
NG,1,2,0,0,0,0,0,0,0,0,0,0
MODEM,0,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.01,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.02,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.03,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.04,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.05,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.06,5,5,10,10,2,1,1,1,1,1,1
MODEM,0.07,5,5,10,8,2,1,1,0.8,1,0.8,0.933333333333333
MODEM,0.08,5,5,10,8,2,1,1,0.8,1,0.8,0.933333333333333
MODEM,0.09,5,5,10,8,2,1,1,0.8,1,0.8,0.933333333333333
MODEM,0.1,5,5,10,7,2,1,1,0.7,1,0.7,0.9
MODEM,0.11,5,5,10,7,2,1,1,0.7,1,0.7,0.9
MODEM,0.12,5,4,6,6,2,1,0.8,1,1,0.8,0.933333333333333
MODEM,0.13,5,4,6,6,2,1,0.8,1,1,0.8,0.933333333333333
MODEM,0.14,5,4,6,6,2,1,0.8,1,1,0.8,0.933333333333333
MODEM,0.15,5,4,6,5,2,1,0.8,0.833333333333333,1,0.666666666666667,0.877777777777778
MODEM,0.16,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.17,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.18,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.19,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.2,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.21,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.22,5,4,6,4,2,1,0.8,0.666666666666667,1,0.533333333333333,0.822222222222222
MODEM,0.23,5,4,6,3,2,1,0.8,0.5,1,0.4,0.766666666666667
MODEM,0.24,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.25,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.26,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.27,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.28,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.29,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.3,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.31,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.32,5,3,3,2,1,1,0.6,0.666666666666667,0,0,0.422222222222222
MODEM,0.33,5,2,1,1,1,1,0.4,1,0,0,0.466666666666667
MODEM,0.34,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.35,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.36,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.37,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.38,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.39,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.4,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.41,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.42,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.43,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.44,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.45,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.46,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.47,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.48,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.49,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.5,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.51,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.52,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.53,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.54,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.55,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.56,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.57,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.58,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.59,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.6,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.61,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.62,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.63,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.64,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.65,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.66,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.67,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.68,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.69,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.7,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.71,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.72,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.73,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.74,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.75,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.76,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.77,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.78,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.79,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.8,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.81,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.82,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.83,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.84,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.85,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.86,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.87,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.88,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.89,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.9,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.91,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.92,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.93,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.94,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.95,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.96,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.97,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.98,5,0,0,0,0,0,0,0,0,0,0
MODEM,0.99,5,0,0,0,0,0,0,0,0,0,0
MODEM,1,5,0,0,0,0,0,0,0,0,0,0
UDI-AGIR,0,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.01,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.02,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.03,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.04,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.05,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.06,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.07,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.08,4,4,6,6,2,1,1,1,1,1,1
UDI-AGIR,0.09,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.1,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.11,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.12,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.13,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.14,4,4,6,5,2,1,1,0.833333333333333,1,0.833333333333333,0.944444444444444
UDI-AGIR,0.15,4,4,6,4,2,1,1,0.666666666666667,1,0.666666666666667,0.888888888888889
UDI-AGIR,0.16,4,4,6,4,2,1,1,0.666666666666667,1,0.666666666666667,0.888888888888889
UDI-AGIR,0.17,4,4,6,4,2,1,1,0.666666666666667,1,0.666666666666667,0.888888888888889
UDI-AGIR,0.18,4,4,6,4,2,1,1,0.666666666666667,1,0.666666666666667,0.888888888888889
UDI-AGIR,0.19,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.2,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.21,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.22,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.23,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.24,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.25,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.26,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.27,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.28,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.29,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.3,4,3,3,3,1,1,0.75,1,0,0,0.583333333333333
UDI-AGIR,0.31,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.32,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.33,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.34,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.35,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.36,4,3,3,2,1,1,0.75,0.666666666666667,0,0,0.472222222222222
UDI-AGIR,0.37,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.38,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.39,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.4,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.41,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.42,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.43,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.44,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.45,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.46,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.47,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.48,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.49,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.5,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.51,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.52,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.53,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.54,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.55,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.56,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.57,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.58,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.59,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.6,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.61,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.62,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.63,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.64,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.65,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.66,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.67,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.68,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.69,4,2,1,1,1,1,0.5,1,0,0,0.5
UDI-AGIR,0.7,4,2,1,1,1,1,0.5,1,0,0,0.5
